106.0621, 123.8345, 114.7126, 96.0437, 64.8713, 176.5126, 66.9379, 105.8598, 166.9885, 127.7471, 139.3563, 174.4023, 192.9885, 194.3080, 139.8690, 187.2943, 58.9287, 140.2897, 192.7563, 130.2805, 72.1287, 155.6000, 155.7172, 80.4897, 174.0138, 194.3310, 67.0207, 79.7264, 80.1310, 158.0345, 52.0368, 88.2253
145.5040, 167.0452, 206.6284, 220.3457, 196.8805, 68.0404, 167.7011, 182.6091, 124.4378, 205.5380, 155.9095, 91.7205, 204.8223, 152.4281, 173.4944, 73.0824, 181.4023, 169.9418, 114.8805, 85.4443, 196.0420, 125.8126, 202.5638, 186.4491, 204.7399, 214.4168, 158.5250, 189.4863, 170.7092, 223.8433, 160.0501, 115.5525
49.8760, 168.9755, 65.8793, 165.1762, 156.8303, 184.8287, 183.2741, 138.3964, 55.4486, 71.9152, 97.7520, 139.5383, 124.8157, 150.2838, 119.0995, 192.0865, 221.7243, 56.8956, 142.8255, 144.2104, 196.7064, 160.6819, 65.1566, 235.1321, 55.5693, 80.1990, 159.4111, 190.1517, 49.4519, 36.5188, 192.7243, 210.9755
72.4895, 109.4477, 195.3849, 63.3431, 210.5900, 161.6841, 173.7155, 77.5502, 168.8013, 189.7615, 103.8138, 199.5502, 165.6423, 174.9184, 183.5795, 75.9100, 120.5209, 69.1004, 136.6987, 45.0084, 158.0146, 196.8515, 144.5544, 78.9289, 69.3117, 53.9121, 86.3473, 168.9142, 185.6151, 166.7573, 165.4393, 189.4142
59.2644, 139.1868, 61.8190, 125.1279, 93.3060, 199.8175, 125.9397, 93.8563, 199.6897, 43.5876, 125.1020, 31.7270, 140.9095, 184.6365, 38.3089, 76.0963, 162.1480, 62.7945, 83.9124, 34.8161, 91.2155, 175.0172, 54.2256, 80.1336, 182.2213, 203.1983, 42.9425, 46.8980, 96.3391, 52.3204, 142.3520, 179.9986
189.8930, 134.2336, 76.0873, 146.5197, 90.6114, 54.0393, 100.3253, 87.4804, 148.0175, 136.1223, 149.1397, 127.5830, 217.9651, 65.3952, 143.8603, 155.7249, 134.1092, 93.4498, 118.4956, 89.3952, 218.8493, 187.8865, 125.8821, 60.7445, 196.7904, 220.2096, 125.8341, 144.9214, 61.1681, 178.0873, 145.5808, 64.5459
99.2637, 181.8519, 189.0041, 107.4807, 192.3063, 202.6592, 112.5335, 149.7789, 184.0710, 192.5091, 92.4320, 78.2617, 178.2759, 200.1359, 174.0913, 135.1481, 144.1988, 87.3408, 220.2231, 48.4239, 164.0020, 106.4442, 206.6187, 142.5477, 155.1643, 215.8479, 83.2393, 210.6917, 186.3428, 149.7160, 150.9067, 185.8012
169.9631, 90.6523, 201.3846, 77.5508, 109.2154, 95.8154, 97.7754, 121.3908, 188.6677, 173.3569, 165.8062, 148.5077, 90.9292, 168.5477, 147.4277, 205.3785, 80.2277, 216.7477, 224.5846, 167.6246, 123.5046, 137.0246, 172.7846, 178.1723, 69.7354, 168.8277, 86.7969, 71.6400, 147.9292, 205.1415, 92.6369, 75.4892
58.7349, 122.1131, 182.9045, 78.5575, 198.1404, 143.7018, 190.3177, 205.5848, 108.4932, 193.5439, 127.8947, 74.6296, 97.7290, 179.8694, 175.6257, 65.0604, 95.3236, 145.1735, 43.0273, 93.3918, 165.5166, 188.9493, 107.1832, 81.1949, 93.0702, 101.3938, 54.2105, 82.8499, 200.2671, 211.0546, 137.9883, 192.2924
91.7454, 65.2912, 119.6204, 83.6280, 110.0488, 75.6966, 191.4405, 107.4985, 101.3704, 176.1021, 160.4268, 87.9512, 83.8384, 67.0107, 140.5396, 77.2439, 95.5305, 178.8354, 40.7637, 107.5137, 181.0442, 187.8994, 85.1311, 45.4101, 89.7302, 165.8384, 65.9588, 39.8399, 120.6097, 190.9832, 99.6860, 178.2027
